Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5,CR 2025 1,CR 2025 2,CR 2025 3,CR 2025 4
AIQ,OBC,Maharashtra,"Seth GS, Mumbai",BIOCHEMISTRY,"157,100",93559,1,5000000,2250,34338(1),,,,,,,,,,,,,
AIQ,ST,Rajasthan,"RNT, Udaipur",TBRD,"14,093","87,216",2,10000000,2206,34341(1),,,,,,,,,,,,,
AIQ,ST,Gujarat,"Medical College, Baroda",GENERAL SURGERY,"30,000",100800,1,"4,000,000",1250,34353(1),,,,,,,,,,,,,
AIQ,EWS,West Bengal,"IPGMER, Kolkata",PMR,"12,000",61634,3,"3,000,000",2300,34354(1),,,,,,,,,,,,,
NBE Diploma,OBC,Bihar,"Sadar Hospital, Sasaram, Bihar",DCH(NBEMS),125000,82000,2,"2,500,000",Info Not Available,34374(1),,,,,,,,,,,,,
AIQ,SC,Maharashtra,"Govt Med Coll, Jalgaon",ENT,"157,100",93559,1,5000000,441,34376(1),,,,,,,,,,,,,
AIQ,SC,Madhya Pradesh,"MGM Med Coll, Indore",ANAESTHESIOLOGY,"101,500",75444,1,"1,000,000",1300,34377(2),,,,,,,,,,,,,
AIQ,GEN,West Bengal,Burdwan Medical College,ANATOMY,"12,000",61634,3,"3,000,000",1099,34379(1),,,,,,,,,,,,,
NBE Diploma,OBC,Bihar,"Sadar Hospital,Araria",DCH(NBEMS),125000,82000,2,"2,500,000",Info Not Available,34380(1),,,,,,,,,,,,,
NBE Diploma,OBC,Uttar Pradesh,"AutonomousStateMC,Shahjahanpur",DTBCD(NBEMS),125000,110646,0,0,312,34393(1),,,,,,,,,,,,,
AIQ,ST,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",ORTHOPAEDICS,"157,100",93559,1,5000000,1462,34401(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Nagaland,"Christian IHSR, Dimapur",DNBFAMILY MEDICINE,125000,"43,000",0,0,214,34413(2),,,,,,,,,,,,,
AIQ,OBC,Andhra Pradesh,"Kurnool Med Coll, Kurnool",PATHOLOGY,"30,000",60823,0,0,1150,34416(1),,,,,,,,,,,,,
AIQ,SC,Maharashtra,"Grant Med Coll, Mumbai",IHBT,"157,100",93559,1,5000000,2844,34424(1),,,,,,,,,,,,,
NBE Diploma,GEN,Chandigarh,"Govt MultSpec Hosp, Chandigarh",DO(NBEMS),125000,109926,0,0,500,34429(1),,,,,,,,,,,,,
AIQ,SC,Madhya Pradesh,Bhopal Memorial Hosp & RC,ANAESTHESIOLOGY,"127,420",75444,1,"1,000,000",350,34432(1),,,,,,,,,,,,,
AIQ,GEN,Rajasthan,"SNMC, Jodhpur",SPM,"14,093","87,216",2,2500000,3101,34447(1),,,,,,,,,,,,,
AIQ,OBC-PwD,Kerala,"Govt Med Coll, Kozhikode",RADIO DIAGNOSIS,"69,470",57876,1,"5,000,000",3025,34451(1),,,,,,,,,,,,,
AIQ,SC,Madhya Pradesh,"Bundelkhand Med Coll, Sagar",ENT,"101,500",75444,1,"1,000,000",750,34454(1),,,,,,,,,,,,,
AIQ,GEN,Madhya Pradesh,"Govt Med Coll, Datia",PATHOLOGY,"101,500",75444,1,"1,000,000",540,34456(2),,,,,,,,,,,,,
NBE Diploma,OBC,Uttar Pradesh,"Sri Ram Hospital, Ayodhya, UP",DTBCD(NBEMS),125000,70000,0,0,Info Not Available,34463(1),,,,,,,,,,,,,
AIQ,OBC,Telangana,"Kakatiya Med Coll, Warangal",PATHOLOGY,"15,000",67032,1,2000000,1150,34471(1),,,,,,,,,,,,,
AIQ,ST,Haryana,"ESIC Med Coll, Faridabad",OBG,"250,000","115,853",2,"1,000,000",625,34473(1),,,,,,,,,,,,,
AIQ,ST,Maharashtra,"BJMC, Pune",ORTHOPAEDICS,"157,100",93559,1,5000000,1296,34477(1),,,,,,,,,,,,,
AIQ,OBC,Tamil Nadu,"Rajah Muthiah, Annamalainagar",DA,"20,000","50,647",2,"2,000,000",1400,34479(1),,,,,,,,,,,,,
AIQ,GEN,Bihar,"Darbhanga, Lehriasarai",DA,"9,000",82000,2,"2,500,000",1030,34488(2),,,,,,,,,,,,,
NBE Diploma,OBC,Rajasthan,"Govt Medical College, Rampura",DTBCD(NBEMS),125000,62388,0,0,Info Not Available,34509(1),,,,,,,,,,,,,
AIQ,OBC,Delhi,"MAMC, Delhi",PHARMACOLOGY,"16,200","132,336",1,2000000,2800,34515(1),,,,,,,,,,,,,
MNG,GEN,Karnataka,"KS Hegde, Mangalore",ORTHOPAEDICS,"3,130,000",56250,0,0,1000,34522(6),,,,,,,,,,,,,
NBE Diploma,GEN,Maharashtra,"Masina Hospital, Mumbai",DA(NBEMS),125000,"86,000",0,0,270,34524(2),,,,,,,,,,,,,
DNB Post MBBS,GEN,Kerala,"Malabar IMS, Kozhikode",DNBPATHOLOGY,125000,57876,0,0,573,34527(2),,,,,,,,,,,,,
AIQ,OBC,West Bengal,"AIIHPH, Kolkata",SPM,"12,000",115506,0,0,Info Not Available,34534(3),,,,,,,,,,,,,
AIQ,SC,Andhra Pradesh,"Govt Siddhartha, Vijaywada",ANAESTHESIOLOGY,"30,000",60823,0,0,707,34581(2),,,,,,,,,,,,,
AIQ,SC,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",ANAESTHESIOLOGY,"30,000",60823,0,0,715,34593(1),,,,,,,,,,,,,
NBE Diploma,GEN,Maharashtra,"Govt Med Coll&Hosp,Sindhurdurg",DA(NBEMS),125000,"93,359",1,5000000,500,34594(1),,,,,,,,,,,,,
AIQ,OBC,Tamil Nadu,"Rajah Muthiah, Annamalainagar",SPM,"50,000","54,025",2,"4,000,000",1400,34598(1),,,,,,,,,,,,,
AIQ,OBC,Tamil Nadu,"Kilpauk Med Coll, Chennai",PHARMACOLOGY,"50,000","54,025",2,"4,000,000",1700,34605(1),,,,,,,,,,,,,
NBE Diploma,OBC,West Bengal,"Durgapur SD Hosp, Bidhannagar",DCH(NBEMS),125000,61634,0,0,Info Not Available,34608(1),,,,,,,,,,,,,
AIQ,SC,Madhya Pradesh,"Gajra Raja Med Coll, Gwalior",ANAESTHESIOLOGY,"101,500",75444,1,"1,000,000",1100,34609(2),,,,,,,,,,,,,
AIQ,GEN,Uttar Pradesh,"Govt Med Coll, Kannauj",PATHOLOGY,"24,000","110,646",2,"4,000,000",470,34610(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Maharashtra,"KEM Hospital, Pune",DNBPATHOLOGY,125000,"90,000",0,0,568,34611(1),,,,,,,,,,,,,
AIQ,GEN,Uttar Pradesh,"KGMU, Lucknow",PHARMACOLOGY,"54,700",126725,2,"4,000,000",4500,34615(2),,,,,,,,,,,,,
AIQ,SC,Rajasthan,"JLNMC, Ajmer",ANAESTHESIOLOGY,"14,093","87,216",2,5000000,1428,34632(1),,,,,,,,,,,,,
NBE Diploma,GEN,Delhi,"Dharamshila Narayana, Delhi",DA(NBEMS),125000,69000,0,0,200,34634(2),,,,,,,,,,,,,
NBE Diploma,GEN,Haryana,"Civil Hospital, Sec-10,Gurugram",DO(NBEMS),125000,"104,346",0,0,200,34642(1),,,,,,,,,,,,,
AIQ,OBC,Madhya Pradesh,"Gajra Raja Med Coll, Gwalior",PATHOLOGY,"101,500",75444,1,"1,000,000",1100,34645(1),,,,,,,,,,,,,
AIQ,GEN,Telangana,"Govt Med Coll, Nizamabad",PATHOLOGY,"15,000",67032,1,2000000,500,34649(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Tamil Nadu,"GKNM Hospital, Coimbatore",DNBPATHOLOGY,125000,49440,0,0,750,34651(2),,,,,,,,,,,,,
MNG,GEN,Tamil Nadu,"Vinayaka Missions, Salem",RADIO DIAGNOSIS,"4,200,000",35000,0,0,560,34655(2),,,,,,,,,,,,,
AIQ,ST,Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",PAEDIATRICS,"101,500",75444,1,"1,000,000",300,34662(1),,,,,,,,,,,,,
AIQ,OBC,Delhi,"UCMS, Delhi",PHARMACOLOGY,"47,220","132,336",1,2000000,1000,34666(1),,,,,,,,,,,,,
DU,SC,Delhi,"MAMC, Delhi",ENT,"16,200","132,336",1,2000000,2800,34672(1),,,,,,,,,,,,,
NBE Diploma,OBC,Uttar Pradesh,"AutonomousStateMC,Shahjahanpur",DA(NBEMS),125000,110646,0,0,312,34685(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Kerala,"Lakeshore Hospital, Kochi",DNBPATHOLOGY,125000,57876,0,0,470,34687(1),,,,,,,,,,,,,
NBE Diploma,GEN,Maharashtra,"Manipal Hospital, Pune",DA(NBEMS),125000,"70,000",0,0,100,34704(2),,,,,,,,,,,,,
AIQ,SC,Haryana,"ESIC Med Coll, Faridabad",ANAESTHESIOLOGY,"250,000","115,853",2,"1,000,000",625,34717(1),,,,,,,,,,,,,
NBE Diploma,OBC,Gujarat,"GMERS MedCollHosp, Porbander",DA(NBEMS),125000,75600,0,0,420,34722(1),,,,,,,,,,,,,
DNB Post MBBS,ST,Uttar Pradesh,"Kalyan Singh Govt MedColl, Bulandshahr",DNBGENERAL MEDICINE,125000,110646,0,0,500,34725(1),,,,,,,,,,,,,
AIQ,OBC,Maharashtra,"Seth GS, Mumbai",ANATOMY,"157,100",93559,1,5000000,2250,34731(1),,,,,,,,,,,,,
AIQ,OBC,Pondicherry,"IGMC & RI, Pondicherry",SPM,"110,000",43000,0,0,750,34742(1),,,,,,,,,,,,,
AIQ,GEN,Karnataka,"Mysore Med Coll, Mysore",SPM,"68,400",56250,1,"5,000,000",1050,34748(2),,,,,,,,,,,,,
AIQ,GEN,Uttar Pradesh,"Govt Med Coll, Rampur, Basti",PATHOLOGY,"24,000","110,646",2,"4,000,000",500,34751(1),,,,,,,,,,,,,
AIQ,OBC,Rajasthan,"JLNMC, Ajmer",PATHOLOGY,"14,093","87,216",2,5000000,1428,34752(3),,,,,,,,,,,,,
NBE Diploma,GEN,Rajasthan,"JLN Govt Hosp, Nagaur",DO(NBEMS),125000,62388,0,0,Info Not Available,34788(1),,,,,,,,,,,,,
AIQ,OBC,Punjab,"Govt Med Coll, Amritsar",DA,"125,000","76,000",2,"2,000,000",951,34797(1),,,,,,,,,,,,,
AIQ,GEN,Gujarat,"BJMC, Ahmedabad",SPM,"30,000",100800,0,0,1557,34799(3),,,,,,,,,,,,,
AIQ,GEN,Meghalaya,"NEIGRIHMS, Shillong",MICROBIOLOGY,"16,300","125,000",0,0,594,34803(1),,,,,,,,,,,,,
AIQ,GEN,Dadra and Nagar Haveli,"NAMO MERI Govt MedColl,Silvassa",PATHOLOGY,"700,000",43000,3,5000000,650,34807(2),,,,,,,,,,,,,
NBE Diploma,GEN,Odisha,"Bhima Bhoi Med Coll, Balangir",DLO(NBEMS),125000,"74,456",2,"3,589,488",Info Not Available,34817(1),,,,,,,,,,,,,
AIQ,GEN,Madhya Pradesh,"Govt Med Coll, Khandwa",PATHOLOGY,"101,500",75444,1,"1,000,000",120,34820(1),,,,,,,,,,,,,
NBE Diploma,OBC,West Bengal,"Imambara Dist Hospital,Hooghly",DCH(NBEMS),125000,61634,0,0,650,34828(1),,,,,,,,,,,,,
NBE Diploma,GEN,Jammu and Kashmir,"Assoc Hosp Govt MC, Baramulla",DA(NBEMS),125000,"59,500",0,0,363,34849(1),,,,,,,,,,,,,
DU,SC,Delhi,"UCMS, Delhi",ENT,"47,220","132,336",1,2000000,1000,34851(1),,,,,,,,,,,,,
DU,ST,Delhi,"UCMS, Delhi",GENERAL SURGERY,"47,220","132,336",1,2000000,1000,34858(1),,,,,,,,,,,,,
AIQ,SC,Karnataka,"Bidar IMS, Bidar",ORTHOPAEDICS,"123,400",56250,1,"5,000,000",500,34862(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Karnataka,"RL Jalappa Hosp,Kolar",DNBIHBT,125000,50000,0,0,1204,34866(2),,,,,,,,,,,,,
AIQ,SC,Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",ANAESTHESIOLOGY,"30,000",60823,0,0,500,34872(1),,,,,,,,,,,,,
AIQ,GEN,West Bengal,"Govt. Med College, Kolkata",DA,"12,000",61634,2,"2,000,000",2668,34873(2),,,,,,,,,,,,,
AIQ,OBC,Telangana,"Gandhi Med Coll, Secunderabad",HOSPITAL ADMINISTRATION,"15,000",67032,1,2000000,1200,34882(1),,,,,,,,,,,,,
DNB Post MBBS,SC,Tamil Nadu,"Govt HQ Hosp,Kancheepuram",DNBOBG,125000,54025,2,4000000,672,34888(1),,,,,,,,,,,,,
NBE Diploma,GEN,Karnataka,"SriSathyaSai Inst, Bangalore",DA(NBEMS),125000,"50,000",0,0,330,34890(2),,,,,,,,,,,,,
NBE Diploma,GEN,Tamil Nadu,"MGM Health Care, Aminjikarai",DA(NBEMS),125000,52451,0,0,407,34902(4),,,,,,,,,,,,,
AIQ,SC,Tamil Nadu,"KAPV Med Coll, Trichy",PSYCHIATRY,"50,000","54,025",2,"4,000,000",2500,34903(1),,,,,,,,,,,,,
DU,ST,Delhi,"MAMC, Delhi",ENT,"16,200","132,336",1,2000000,2800,34918(1),,,,,,,,,,,,,
MNG,GEN,Kerala,"Amrita School of Med, Kochi",RADIATION ONCOLOGY,"2,900,000",48000,0,0,1110,34920(3),,,,,,,,,,,,,
AIQ,SC,Bihar,"Darbhanga, Lehriasarai",OPHTHALMOLOGY,"9,000",82000,2,"2,500,000",1030,34930(1),,,,,,,,,,,,,
NBE Diploma,GEN,West Bengal,"Rampurhat Govt MedColl,Birbhum",DA(NBEMS),125000,61634,0,0,626,34935(1),,,,,,,,,,,,,
AIQ,EWS,Rajasthan,"SMS, Jaipur",PATHOLOGY,"14,093","87,216",2,5000000,5702,34936(2),,,,,,,,,,,,,
AIQ,SC,Karnataka,"Koppal Inst of MS, Koppal",ORTHOPAEDICS,"123,400",56250,1,"5,000,000",Info Not Available,34943(1),,,,,,,,,,,,,
AIQ,GEN,Punjab,"Govt Med Coll, Amritsar",SPM,"100,000","76,000",2,"2,000,000",951,34957(1),,,,,,,,,,,,,
NBE Diploma,GEN,Karnataka,"Bangalore Baptist, Bangalore",DFAM(NBEMS),125000,56250,0,0,450,34975(2),,,,,,,,,,,,,
AIQ,GEN,Rajasthan,"SMS, Jaipur",FORENSIC MEDICINE,"14,093","87,216",2,2500000,5702,34987(2),,,,,,,,,,,,,
MNG,GEN,Odisha,"IMS & SUM, Bhubaneswar",TBRD,"2,280,000",60000,0,0,1410,35006(8),,,,,,,,,,,,,
MNG,GEN,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",RADIO DIAGNOSIS,"4,800,000",48000,0,0,1180,35010(7),,,,,,,,,,,,,
NBE Diploma,GEN,Andhra Pradesh,"Sankara Netra Ch, Vijayawada, AP",DO(NBEMS),125000,"50,686",0,0,20,35016(2),,,,,,,,,,,,,
AIQ,SC,Kerala,"TD Med Coll, Allepey",SPM,"69,470",57876,1,"5,000,000",1050,35022(1),,,,,,,,,,,,,
AIQ,EWS,Haryana,"ESIC Med Coll, Faridabad",IHBT,"250,000","115,853",2,"1,000,000",625,35023(1),,,,,,,,,,,,,
AIQ,OBC,Bihar,"Patna Med Coll, Patna",PATHOLOGY,"9,000",82000,2,"2,500,000",1748,35027(2),,,,,,,,,,,,,
AMU,GEN,Uttar Pradesh,"JNMC (AMU), Aligarh",ANAESTHESIOLOGY,"54,700","114,975",0,0,1269,35029(9),,,,,,,,,,,,,
NBE Diploma,GEN,Tamil Nadu,"BEENT Hosp,Chengalpattu",DO(NBEMS),125000,48000,0,0,Info Not Available,35032(2),,,,,,,,,,,,,
NBE Diploma,EWS,Karnataka,"AralaguppeMallegowda,Chikmaglr",DGO(NBEMS),125000,"56,250",1,2000000,Info Not Available,35039(1),,,,,,,,,,,,,
DNB Post MBBS,SC,Maharashtra,"BARC Hosp, Mumbai",DNBOPHTHALMOLOGY,125000,96000,0,0,390,35051(1),,,,,,,,,,,,,
NBE Diploma,GEN,Gujarat,"General Hospital, Morbi",DA(NBEMS),125000,75600,0,0,374,35053(2),,,,,,,,,,,,,
AIQ,OBC,Punjab,"Govt Med Coll, Patiala",DA,"125,000","76,000",2,"2,000,000",1130,35058(1),,,,,,,,,,,,,
AIQ,ST,Assam,"Tezpur Med Coll, Tezpur",PAEDIATRICS,"27,300","55,200",2,"2,000,000",500,35076(1),,,,,,,,,,,,,
AIQ,EWS,Gujarat,"BJMC, Ahmedabad",BIOCHEMISTRY,"30,000",100800,0,0,1557,35097(1),,,,,,,,,,,,,
DU,OBC,Delhi,"UCMS, Delhi",PATHOLOGY,"47,220","132,336",1,2000000,1000,35098(3),,,,,,,,,,,,,
NBE Diploma,GEN,Karnataka,"District Hospital, Dharwad",DO(NBEMS),125000,"56,250",1,2000000,250,35099(1),,,,,,,,,,,,,
AIQ,SC,Bihar,"Patna Med Coll, Patna",ANAESTHESIOLOGY,"9,000",82000,2,"2,500,000",1748,35105(1),,,,,,,,,,,,,
AIQ,SC,Karnataka,"Bangalore Med Coll, Bangalore",GERIATRICS,"123,400",56250,1,"5,000,000",1993,35107(1),,,,,,,,,,,,,
MNG,GEN,Maharashtra,"DY Patil, Kolhapur",ENT,"2,065,000",86629,0,0,800,35112(2),,,,,,,,,,,,,
NBE Diploma,GEN,Telangana,"Aster Prime Hosp, Hyderabad",DA(NBEMS),125000,"67,032",0,0,204,35114(2),,,,,,,,,,,,,
NBE Diploma,GEN,Uttar Pradesh,"Aanandlok Remedial,Gorakhpur",DA(NBEMS),125000,56000,0,0,100,35136(2),,,,,,,,,,,,,
AIQ,SC,Gujarat,"PDU Med Coll, Rajkot",ANAESTHESIOLOGY,"30,000",100800,1,"4,000,000",750,35137(2),,,,,,,,,,,,,
NBE Diploma,EWS,Gujarat,"ESIC Model Hospital, Ahmedabad",DA(NBEMS),125000,130653,2,"1,000,000",300,35138(1),,,,,,,,,,,,,
AIQ,EWS,Gujarat,"Govt Med Coll, Surat",PHARMACOLOGY,"30,000",100800,0,0,1150,35139(1),,,,,,,,,,,,,
DU,SC,Delhi,"UCMS, Delhi",PSYCHIATRY,"47,220","132,336",1,2000000,1000,35156(1),,,,,,,,,,,,,
AIQ,SC,Maharashtra,"Govt Med Coll, Miraj",ANAESTHESIOLOGY,"157,100",93559,1,5000000,725,35162(1),,,,,,,,,,,,,
NBE Diploma,EWS,West Bengal,"District Hospital, Darjeeling",DLO(NBEMS),125000,61634,0,0,Info Not Available,35174(1),,,,,,,,,,,,,
DNB Post MBBS,GEN,Jharkhand,"Tata Main Hospital, Jamshedpur",DNBPATHOLOGY,125000,52000,0,0,983,35177(2),,,,,,,,,,,,,
DNB Post MBBS,SC,Maharashtra,"BARC Hosp, Mumbai",DNBENT,125000,96000,0,0,390,35200(1),,,,,,,,,,,,,
AIQ,GEN,Uttar Pradesh,"LLRM Med Coll, Meerut",SPM,"24,000","110,646",2,"4,000,000",1090,35205(2),,,,,,,,,,,,,
AIQ,EWS,Goa,"Goa Med Coll, Panaji",SPM,"122,522","80,000",1,"5,000,000",1160,35224(1),,,,,,,,,,,,,
AIQ,GEN,Telangana,"ESIC Med Coll,Sanath Nagar",PHYSIOLOGY,"250,000",130653,2,"1,000,000",690,35225(2),,,,,,,,,,,,,
AIQ,GEN,Bihar,"Nalanda Med Coll, Patna",PATHOLOGY,"9,000",82000,2,"2,500,000",750,35228(1),,,,,,,,,,,,,
AIQ,ST,Uttar Pradesh,"GSVM Med Coll, Kanpur",OBG,"24,000","110,646",2,"4,000,000",2083,35231(1),,,,,,,,,,,,,
NBE Diploma,GEN,Maharashtra,"PanjabraoDeshmukh MC, Amravati",DLO(NBEMS),125000,76429,0,0,570,35239(2),,,,,,,,,,,,,
DNB Post MBBS,GEN,Rajasthan,"Santokbha Durlabhji Mem,Jaipur",DNBPATHOLOGY,125000,82800,0,0,525,35242(4),,,,,,,,,,,,,
DNB Post MBBS,SC,Maharashtra,"DrBSAmbedkar MunGenHosp, Mumbai",DNBENT,125000,80757,0,0,444,35243(1),,,,,,,,,,,,,
AIQ,GEN,Karnataka,"Gadag IMS, Gadag",PATHOLOGY,"68,400",56250,1,"5,000,000",Info Not Available,35255(1),,,,,,,,,,,,,
AIQ,OBC,Gujarat,"MP Shah, Jamnagar",PATHOLOGY,"30,000",100800,1,"4,000,000",1250,35284(2),,,,,,,,,,,,,
MNG,GEN,Tamil Nadu,"SRM Med Coll, Kancheepuram",OBG,"5,000,000",52451,0,0,1590,35308(6),,,,,,,,,,,,,
NBE Diploma,GEN,Telangana,"Saijyothi EyeInst,Secunderabad",DO(NBEMS),125000,"35,000",0,0,Info Not Available,35315(2),,,,,,,,,,,,,
DNB Post MBBS,SC,Himachal Pradesh,"Dr Radhakrishnan GMC, Hamirpur",DNBPAEDIATRICS,125000,40000,2,"4,000,000",300,35340(1),,,,,,,,,,,,,
NBE Diploma,GEN,Tamil Nadu,"Dr Kamakshi Mem, Chennai",DA(NBEMS),125000,48000,0,0,300,35344(4),,,,,,,,,,,,,
AIQ,SC,West Bengal,"IPGMER, Kolkata",ANAESTHESIOLOGY,"12,000",61634,3,"3,000,000",2300,35348(2),,,,,,,,,,,,,
NBE Diploma,EWS,Rajasthan,"Govt Dist Hosp, Sri Ganganagar",DTBCD(NBEMS),125000,62388,0,0,Info Not Available,35352(1),,,,,,,,,,,,,
NBE Diploma,GEN,Kerala,"KIMS Multispec,Kollam",DA(NBEMS),125000,"50,000",0,0,Info Not Available,35366(2),,,,,,,,,,,,,
DNB Post MBBS,GEN,Delhi,"Aakash HC SS Hospital, Dwarka",DNBPATHOLOGY,125000,80000,0,0,200,35385(2),,,,,,,,,,,,,
NBE Diploma,GEN,Uttar Pradesh,"Apollomedics SS Hosp, Lucknow",DA(NBEMS),125000,80000,0,0,300,35393(2),,,,,,,,,,,,,
AIQ,OBC,Andhra Pradesh,"Govt Med Coll, Ananthapuram",PATHOLOGY,"30,000",60823,0,0,500,35400(1),,,,,,,,,,,,,
DU,OBC,Delhi,"Lady Hardinge, Delhi",PMR,"16,200","126,927",1,2000000,877,35401(1),,,,,,,,,,,,,
AIQ,OBC,Assam,"Silchar Med Coll, Silchar",PATHOLOGY,"25,900","55,200",2,"2,000,000",1256,35403(1),,,,,,,,,,,,,
NBE Diploma,GEN,West Bengal,"Susrut Eye Foundation, Kolkata",DO(NBEMS),125000,"58,000",0,0,25,35404(2),,,,,,,,,,,,,
NBE Diploma,GEN,Maharashtra,"New Thergaon Hosp, Thergaon",DA(NBEMS),125000,89698,0,0,340,35416(2),,,,,,,,,,,,,
NBE Diploma,GEN,Maharashtra,"Zen Multi Spec Hosp, Mumbai",DA(NBEMS),125000,75000,0,0,115,35417(2),,,,,,,,,,,,,
NBE Diploma,GEN,Karnataka,"The Bangalore Hosp, Bangalore",DA(NBEMS),125000,"56,250",0,0,200,35433(1),,,,,,,,,,,,,
NBE Diploma,GEN,Maharashtra,"Pawana Hospital, Pune",DA(NBEMS),125000,76429,0,0,Info Not Available,35438(2),,,,,,,,,,,,,
AIQ,SC,Madhya Pradesh,"MGM Med Coll, Indore",RADIATION ONCOLOGY,"101,500",75444,1,"1,000,000",1300,35443(1),,,,,,,,,,,,,
AIQ,SC,Haryana,"Pt BD Sharma, Rohtak",ANAESTHESIOLOGY,"125,000","104,346",0,0,2080,35448(3),,,,,,,,,,,,,
AIQ,SC,Maharashtra,"Govt Med Coll, Nanded",ANAESTHESIOLOGY,"157,100",93559,1,5000000,750,35452(1),,,,,,,,,,,,,
MNG,GEN,Maharashtra,"MGM Med Coll, Aurangabad",OBG,"4,000,000",88000,1,2500000,700,35454(7),,,,,,,,,,,,,
NBE Diploma,GEN,Maharashtra,"Criticare Asia Multispec,Kurla",DA(NBEMS),125000,86630,0,0,Info Not Available,35459(2),,,,,,,,,,,,,
AIQ,ST,Tamil Nadu,Thanjavur Med Coll,PAEDIATRICS,"50,000","54,025",2,"4,000,000",1466,35460(1),,,,,,,,,,,,,
NBE Diploma,GEN,Kerala,"Ahalia DiabetesHosp,Kozhippara",DA(NBEMS),125000,57876,0,0,Info Not Available,35469(2),,,,,,,,,,,,,
NBE Diploma,GEN,Uttar Pradesh,"YatharthSS, Sec 1,GreatrNoida",DA(NBEMS),125000,80000,0,0,450,35485(4),,,,,,,,,,,,,
NBE Diploma,OBC,Chandigarh,"Govt MultSpec Hosp, Chandigarh",DFAM(NBEMS),125000,109926,0,0,500,35498(1),,,,,,,,,,,,,
NBE Diploma,OBC,West Bengal,"Asansol Dist Hosp, Asansol",DTBCD(NBEMS),125000,61634,0,0,750,35504(1),,,,,,,,,,,,,
AIQ,GEN,Tamil Nadu,Thanjavur Med Coll,PHYSIOLOGY,"50,000","54,025",2,"4,000,000",1466,35505(1),,,,,,,,,,,,,
AIQ,OBC,Telangana,"Rajiv Gandhi IMS, Adilabad",PATHOLOGY,"15,000",67032,1,2000000,Info Not Available,35509(1),,,,,,,,,,,,,
NBE Diploma,GEN,Rajasthan,"Rajiv Gandhi Gen Hosp, Alwar",DA(NBEMS),125000,62388,0,0,Info Not Available,35516(1),,,,,,,,,,,,,
MNG,GEN,Andhra Pradesh,"GITAM IMS, Vizag",OBG,"2,970,000",44075,0,0,780,35523(5),,,,,,,,,,,,,
AIQ,OBC,Karnataka,"VIMS, Bellary",PATHOLOGY,"68,400",56250,1,"5,000,000",1295,35524(1),,,,,,,,,,,,,
NBE Diploma,OBC,Odisha,"SLN MedicalColl Koraput, Odisha",DCH(NBEMS),125000,74456,2,"3,589,488",300,35529(1),,,,,,,,,,,,,
AIQ,SC,Gujarat,"PDU Med Coll, Rajkot",DCH,"20,000",75600,1,"4,000,000",750,35535(1),,,,,,,,,,,,,
NBE Diploma,GEN,Maharashtra,"P Hinduja Hosp, KharWest,Mumbai",DFAM(NBEMS),125000,89700,0,0,110,35539(2),,,,,,,,,,,,,
MNG,GEN,Tamil Nadu,"SRMC & RI, Chennai",TBRD,"3,200,000",48000,0,0,1800,35574(7),,,,,,,,,,,,,
AIQ,ST,Maharashtra,"GovtMedColl,ChhatrapatiSambhajiNgr",ORTHOPAEDICS,"157,100",93559,1,5000000,1177,35577(1),,,,,,,,,,,,,
AIQ,OBC,Assam,"Gauhati Med Coll, Guwahati",DA,"27,300","55,200",2,"1,500,000",2185,35610(1),,,,,,,,,,,,,
AIQ,SC,Maharashtra,"Shri VR Naik Govt, Yavatmal",ANAESTHESIOLOGY,"157,100",93559,1,5000000,756,35611(1),,,,,,,,,,,,,
AIQ,GEN,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",MICROBIOLOGY,"157,100",93559,1,5000000,1462,35617(1),,,,,,,,,,,,,
AIQ,ST,Rajasthan,"Govt Med Coll, Kota",OPHTHALMOLOGY,"14,093","87,216",2,10000000,2581,35629(1),,,,,,,,,,,,,
AIQ,GEN,Bihar,"Jawaharlal Nehru, Bhagalpur",PATHOLOGY,"9,000",82000,2,"2,500,000",800,35675(1),,,,,,,,,,,,,
AIQ,ST,Maharashtra,"Govt Med Coll, Miraj",OBG,"157,100",93559,1,5000000,725,35676(1),,,,,,,,,,,,,
NBE Diploma,GEN,Uttar Pradesh,"Vivekananda Polyclinic,Lucknow",DO(NBEMS),125000,61100,0,0,350,35679(1),,,,,,,,,,,,,
AIQ,OBC,Uttar Pradesh,"BRD Med Coll, Gorakhpur",PATHOLOGY,"24,000","110,646",2,"4,000,000",1050,35680(1),,,,,,,,,,,,,
NBE Diploma,GEN,Haryana,"Saraswati Mission, Kurukshetra",DO(NBEMS),125000,"40,000",0,0,100,35687(1),,,,,,,,,,,,,
